PlayerID,Season,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
0d0380201e,2019-2020,0.25,0.15,0.41,0.25,0.41,0.21,0.13,0.34,0.21,0.34
a3212c530b,2019-2020,0.05,0.05,0.10,0.05,0.10,0.05,0.04,0.08,0.05,0.08
4451ac3c81,2019-2020,0.00,0.11,0.11,0.00,0.11,0.03,0.23,0.26,0.03,0.26
acd749d1e3,2019-2020,0.00,0.00,0.00,0.00,0.00,0.32,0.02,0.34,0.32,0.34
3826e62c29,2019-2020,0.18,0.36,0.54,0.18,0.54,0.28,0.26,0.54,0.28,0.54
511cbecee2,2019-2020,0.00,0.11,0.11,0.00,0.11,0.02,0.02,0.04,0.02,0.04
307bed5248,2019-2020,1.08,0.00,1.08,1.08,1.08,0.34,0.03,0.37,0.34,0.37
bd78e12750,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52cf237cd4,2019-2020,0.00,0.05,0.05,0.00,0.05,0.02,0.14,0.16,0.02,0.16
be016f5235,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19
406383fe35,2019-2020,0.16,0.08,0.23,0.16,0.23,0.41,0.16,0.58,0.41,0.58
8db2b70828,2019-2020,0.11,0.06,0.17,0.11,0.17,0.06,0.16,0.22,0.06,0.22
b0884a698d,2019-2020,0.43,0.00,0.43,0.43,0.43,0.41,0.10,0.51,0.41,0.51
b047ecf16a,2019-2020,1.25,0.00,1.25,1.25,1.25,1.30,0.00,1.30,1.30,1.30
b354240412,2019-2020,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
89d6d63952,2019-2020,0.46,0.62,1.08,0.15,0.77,0.42,0.51,0.93,0.18,0.69
c331494baf,2019-2020,0.10,0.20,0.30,0.10,0.30,0.11,0.10,0.21,0.11,0.21
51eaf026c9,2019-2020,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15
cd77db1232,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49ef14a730,2019-2020,0.05,0.11,0.16,0.05,0.16,0.13,0.12,0.25,0.13,0.25
4edc01b5c6,2019-2020,0.00,0.39,0.39,0.00,0.39,0.03,0.30,0.33,0.03,0.33
b61df67534,2019-2020,0.28,0.56,0.83,0.28,0.83,0.29,0.21,0.50,0.29,0.50
2d31a04fae,2019-2020,0.00,0.00,0.00,0.00,0.00,0.22,0.06,0.28,0.22,0.28
db2d212b85,2019-2020,0.09,0.28,0.37,0.09,0.37,0.18,0.16,0.34,0.18,0.34
c935cfb431,2019-2020,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
94c8c0fb6a,2019-2020,0.14,0.14,0.28,0.14,0.28,0.11,0.14,0.25,0.11,0.25
62b1f1c6fb,2019-2020,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
d22db915f2,2019-2020,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06
c6fa3a03f4,2019-2020,0.41,0.07,0.48,0.34,0.41,0.28,0.21,0.49,0.18,0.39
9c806f9168,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12
ae9ea7b6d4,2019-2020,0.39,0.00,0.39,0.39,0.39,0.54,0.04,0.58,0.54,0.58
92a25efb36,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0d485a001e,2019-2020,0.18,0.00,0.18,0.18,0.18,0.15,0.15,0.30,0.15,0.30
21680395ec,2019-2020,0.06,0.06,0.12,0.06,0.12,0.08,0.09,0.16,0.08,0.16
5cdedf755c,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1df8e0ff42,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98bcb54703,2019-2020,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.33
234cd8b744,2019-2020,0.08,0.04,0.11,0.00,0.04,0.08,0.03,0.11,0.02,0.05
f8a9efc486,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,1.33,1.33,0.00,1.33
45a4edb509,2019-2020,0.19,0.27,0.46,0.19,0.46,0.15,0.24,0.39,0.14,0.38
9c365d3baf,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.19,0.21,0.02,0.21
3d48104666,2019-2020,0.00,0.70,0.70,0.00,0.70,0.00,0.04,0.04,0.00,0.04
61e1c7a20e,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3a39333169,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728f3ac259,2019-2020,0.00,0.07,0.07,0.00,0.07,0.03,0.02,0.06,0.03,0.06
8b91ea9c70,2019-2020,0.11,0.21,0.32,0.11,0.32,0.03,0.24,0.27,0.03,0.27
bbe6601421,2019-2020,0.10,0.00,0.10,0.10,0.10,0.14,0.08,0.22,0.14,0.22
84b33f970f,2019-2020,0.00,0.00,0.00,0.00,0.00,0.26,0.02,0.28,0.26,0.28
e73b9be91e,2019-2020,0.00,0.13,0.13,0.00,0.13,0.08,0.11,0.19,0.08,0.19
6290b3cd94,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
d70bbdb35e,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
de27214da2,2019-2020,0.00,0.20,0.20,0.00,0.20,0.05,0.20,0.25,0.05,0.25
a1abda57d6,2019-2020,0.22,0.11,0.33,0.22,0.33,0.32,0.26,0.58,0.32,0.58
094a517580,2019-2020,0.11,0.05,0.16,0.11,0.16,0.16,0.01,0.17,0.16,0.17
d6310f3ca2,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
c10cb8ee96,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ee75de4518,2019-2020,0.08,0.00,0.08,0.08,0.08,0.01,0.03,0.04,0.01,0.04
201d6a951c,2019-2020,0.00,0.00,0.00,0.00,0.00,0.24,0.05,0.29,0.24,0.29
d122be95e6,2019-2020,0.13,0.26,0.39,0.13,0.39,0.06,0.19,0.25,0.06,0.25
e3d9d15fa2,2019-2020,0.00,0.10,0.10,0.00,0.10,0.04,0.06,0.10,0.04,0.10
c37f60854c,2019-2020,0.00,0.55,0.55,0.00,0.55,0.07,0.28,0.35,0.07,0.35
001b9391e3,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cbb5435a66,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
4b0fc41f79,2019-2020,0.00,0.00,0.00,0.00,0.00,0.27,0.02,0.29,0.27,0.29
f05ea27e3f,2019-2020,0.14,0.14,0.28,0.14,0.28,0.07,0.12,0.19,0.07,0.19
131cfea52c,2019-2020,0.07,0.00,0.07,0.07,0.07,0.07,0.00,0.07,0.07,0.07
9bdc8b82e9,2019-2020,0.11,0.06,0.17,0.11,0.17,0.14,0.03,0.17,0.14,0.17
e2422720ab,2019-2020,0.07,0.07,0.14,0.07,0.14,0.07,0.10,0.16,0.07,0.16
0e31877920,2019-2020,0.50,0.00,0.50,0.50,0.50,0.22,0.00,0.22,0.22,0.22
fbaf7b3268,2019-2020,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
171b1b2542,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
5d13641e84,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
860a4504d3,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
abff221e62,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
bd56d18712,2019-2020,0.00,0.00,0.00,0.00,0.00,0.08,0.21,0.29,0.08,0.29
9fd501149c,2019-2020,0.00,0.00,0.00,0.00,0.00,0.27,0.09,0.36,0.27,0.36
1ed1b35e58,2019-2020,0.05,0.05,0.10,0.05,0.10,0.06,0.14,0.21,0.06,0.21
d47d564975,2019-2020,0.10,0.31,0.41,0.10,0.41,0.40,0.21,0.61,0.40,0.61
1c67000d29,2019-2020,0.11,0.07,0.18,0.11,0.18,0.05,0.03,0.08,0.05,0.08
c72977ca2b,2019-2020,0.27,0.00,0.27,0.27,0.27,0.26,0.17,0.42,0.26,0.42
de5de52ee1,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
89535ce8ea,2019-2020,0.25,0.14,0.40,0.25,0.40,0.35,0.14,0.49,0.32,0.46
03c7e06f85,2019-2020,0.00,0.00,0.00,0.00,0.00,0.14,0.19,0.33,0.14,0.33
824a5d331d,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
94faadebed,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
322c4085fa,2019-2020,0.08,0.00,0.08,0.08,0.08,0.16,0.06,0.22,0.16,0.22
9ad1583421,2019-2020,0.31,0.22,0.53,0.31,0.53,0.36,0.24,0.60,0.36,0.60
bcb442e661,2019-2020,0.44,0.44,0.88,0.44,0.88,0.32,0.21,0.53,0.32,0.53
cf91c8e2e2,2019-2020,0.00,0.00,0.00,0.00,0.00,0.33,0.03,0.36,0.33,0.36
539179c5e7,2019-2020,0.00,0.06,0.06,0.00,0.06,0.07,0.00,0.07,0.07,0.07
b3acfaed93,2019-2020,0.05,0.05,0.09,0.05,0.09,0.05,0.03,0.08,0.05,0.08
c37963439e,2019-2020,0.00,0.24,0.24,0.00,0.24,0.03,0.13,0.16,0.03,0.16
5ab2fac4bb,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
e7d41859f5,2019-2020,0.20,0.20,0.40,0.13,0.33,0.24,0.17,0.41,0.13,0.30
e3cf0cd253,2019-2020,0.00,0.25,0.25,0.00,0.25,0.03,0.13,0.16,0.03,0.16
c8c194a759,2019-2020,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
092d5b8b4e,2019-2020,0.08,0.08,0.16,0.08,0.16,0.04,0.10,0.13,0.04,0.13
802a34e2cc,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
6d6e98c82f,2019-2020,0.27,0.00,0.27,0.27,0.27,0.11,0.05,0.16,0.11,0.16
0dc798c2c6,2019-2020,0.00,0.87,0.87,0.00,0.87,0.15,0.21,0.36,0.15,0.36
0dc5e01dfc,2019-2020,0.21,0.00,0.21,0.21,0.21,0.09,0.22,0.30,0.09,0.30
9fbbd3bc3f,2019-2020,0.00,0.09,0.09,0.00,0.09,0.01,0.09,0.10,0.01,0.10
74fe477d3a,2019-2020,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
1e98edee8b,2019-2020,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.66,0.18,0.66
5c7e79444d,2019-2020,0.65,0.22,0.86,0.47,0.68,0.61,0.22,0.83,0.42,0.64
690444db71,2019-2020,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
8e69238c9d,2019-2020,0.33,0.08,0.41,0.21,0.29,0.45,0.16,0.60,0.35,0.51
f40114c9ed,2019-2020,0.00,0.13,0.13,0.00,0.13,0.04,0.03,0.07,0.04,0.07
e7306f45eb,2019-2020,0.05,0.00,0.05,0.05,0.05,0.00,0.00,0.01,0.00,0.01
437f4ae59a,2019-2020,0.00,0.11,0.11,0.00,0.11,0.02,0.11,0.14,0.02,0.14
94902501e9,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97f7fad0b5,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62a488760a,2019-2020,0.24,0.34,0.58,0.19,0.53,0.10,0.29,0.38,0.06,0.35
53ef217039,2019-2020,0.32,0.00,0.32,0.32,0.32,0.21,0.07,0.28,0.21,0.28
da8707eea8,2019-2020,0.00,0.04,0.04,0.00,0.04,0.04,0.01,0.05,0.04,0.05
ec2eb828e9,2019-2020,0.17,0.17,0.34,0.09,0.26,0.29,0.19,0.48,0.23,0.41
cd14474b8e,2019-2020,0.00,0.00,0.00,0.00,0.00,0.11,0.03,0.13,0.11,0.13
95abf221ee,2019-2020,0.20,0.00,0.20,0.20,0.20,0.18,0.20,0.38,0.18,0.38
6732537541,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
aaa3605053,2019-2020,0.84,0.00,0.84,0.84,0.84,0.69,0.26,0.95,0.69,0.95
439e101d81,2019-2020,0.09,0.09,0.18,0.00,0.09,0.14,0.19,0.33,0.07,0.26
06f3e51480,2019-2020,0.06,0.06,0.12,0.06,0.12,0.04,0.11,0.15,0.04,0.15
9849f437a1,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
5a73badb7f,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
2de6581d9a,2019-2020,0.22,0.15,0.37,0.15,0.30,0.19,0.29,0.49,0.11,0.40
a7fd2150cb,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7b40a599b4,2019-2020,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
39f392d67d,2019-2020,0.35,0.00,0.35,0.35,0.35,0.06,0.11,0.17,0.06,0.17
02271040ea,2019-2020,0.00,0.17,0.17,0.00,0.17,0.05,0.15,0.19,0.05,0.19
16971bc7d7,2019-2020,0.57,0.00,0.57,0.57,0.57,0.44,0.02,0.46,0.44,0.46
7f84e259bd,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,1.16,1.16,0.00,1.16
b49a6774ee,2019-2020,0.20,0.00,0.20,0.20,0.20,0.28,0.11,0.39,0.28,0.39
d5120a5aee,2019-2020,0.00,0.00,0.00,0.00,0.00,0.35,0.13,0.47,0.35,0.47
37df46d6e4,2019-2020,0.00,0.14,0.14,0.00,0.14,0.02,0.01,0.03,0.02,0.03
af9130c59d,2019-2020,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
0782f560c7,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03
ab8785e777,2019-2020,0.11,0.00,0.11,0.11,0.11,0.07,0.00,0.07,0.07,0.07
010fa512f3,2019-2020,0.00,0.00,0.00,0.00,0.00,0.23,0.03,0.26,0.23,0.26
92ade983c2,2019-2020,0.60,0.07,0.67,0.60,0.67,0.51,0.13,0.65,0.51,0.65
665c9ffde2,2019-2020,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17
c6293d936a,2019-2020,0.76,0.00,0.76,0.76,0.76,0.74,0.03,0.78,0.74,0.78
a2fe5b584e,2019-2020,0.33,0.16,0.49,0.33,0.49,0.24,0.26,0.50,0.24,0.50
8227e5475d,2019-2020,0.14,0.07,0.21,0.14,0.21,0.11,0.19,0.29,0.11,0.29
1b5b8f7c61,2019-2020,0.00,0.00,0.00,0.00,0.00,0.32,0.21,0.53,0.32,0.53
3489513564,2019-2020,0.12,0.32,0.44,0.08,0.40,0.18,0.43,0.61,0.15,0.58
5522bc9507,2019-2020,0.77,0.17,0.94,0.77,0.94,0.62,0.21,0.83,0.62,0.83
40b9e9b517,2019-2020,0.15,0.10,0.25,0.15,0.25,0.17,0.12,0.29,0.17,0.29
a5401a3cb1,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
d340e41142,2019-2020,0.28,0.28,0.57,0.28,0.57,0.25,0.05,0.30,0.25,0.30
3ac7939737,2019-2020,0.15,0.15,0.30,0.15,0.30,0.13,0.06,0.19,0.13,0.19
3420a85367,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
b8d3f46167,2019-2020,0.53,0.06,0.59,0.47,0.53,0.65,0.07,0.72,0.60,0.67
58848b57b8,2019-2020,0.00,0.00,0.00,0.00,0.00,0.40,0.49,0.89,0.40,0.89
3dfac73bbd,2019-2020,0.28,0.22,0.50,0.28,0.50,0.19,0.10,0.29,0.19,0.29
cc2c7c6dd2,2019-2020,0.23,0.00,0.23,0.23,0.23,0.31,0.18,0.49,0.31,0.49
fc1755dd8b,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
08a96a73c1,2019-2020,0.10,0.10,0.20,0.10,0.20,0.22,0.09,0.31,0.22,0.31
dca2e101e4,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
5cd1eedce9,2019-2020,0.00,0.06,0.06,0.00,0.06,0.03,0.10,0.13,0.03,0.13
72a0cdfe57,2019-2020,0.26,0.09,0.35,0.22,0.30,0.18,0.20,0.37,0.14,0.34
7d3f4aad6c,2019-2020,0.00,0.00,0.00,0.00,0.00,0.09,0.17,0.26,0.09,0.26
e60c0fb9a4,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26b2595541,2019-2020,1.67,0.00,1.67,1.67,1.67,2.68,0.08,2.75,1.39,1.46
a35a40db7f,2019-2020,0.70,0.10,0.80,0.60,0.70,0.51,0.08,0.59,0.43,0.51
5042977e27,2019-2020,0.07,0.04,0.11,0.07,0.11,0.06,0.02,0.08,0.06,0.08
b78dc78e2d,2019-2020,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
43da4a9fe2,2019-2020,0.00,0.17,0.17,0.00,0.17,0.02,0.12,0.14,0.02,0.14
8bbab894ae,2019-2020,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.09,0.03,0.09
b32769764f,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
b93ccd589d,2019-2020,0.56,0.00,0.56,0.56,0.56,0.55,0.03,0.57,0.55,0.57
0a29b263a3,2019-2020,0.07,0.04,0.11,0.07,0.11,0.05,0.06,0.11,0.05,0.11
3852ca68b7,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
21c4f1fb35,2019-2020,0.84,0.00,0.84,0.84,0.84,0.48,0.01,0.49,0.48,0.49
b72c1e997d,2019-2020,0.05,0.05,0.11,0.05,0.11,0.03,0.03,0.06,0.03,0.06
1adb59bddb,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
51dfba710f,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
342aa90318,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
58a18e3608,2019-2020,0.60,0.16,0.76,0.38,0.54,0.59,0.22,0.80,0.42,0.63
3f8001c6c1,2019-2020,0.66,0.22,0.88,0.61,0.83,0.54,0.24,0.78,0.50,0.74
2a1b12953a,2019-2020,0.32,0.00,0.32,0.32,0.32,0.49,0.14,0.62,0.49,0.62
d80ae772c0,2019-2020,0.30,0.00,0.30,0.30,0.30,0.18,0.04,0.22,0.18,0.22
95f0f5131a,2019-2020,0.00,0.00,0.00,0.00,0.00,0.29,0.02,0.31,0.29,0.31
daaf55fbfa,2019-2020,0.26,0.13,0.38,0.26,0.38,0.23,0.10,0.33,0.23,0.33
be6d923c0b,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
e9f0c260c4,2019-2020,0.47,0.16,0.62,0.31,0.47,0.58,0.16,0.74,0.40,0.56
84e91b5564,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
587183b849,2019-2020,0.33,0.00,0.33,0.33,0.33,0.59,0.15,0.74,0.59,0.74
44f9e9975d,2019-2020,0.15,0.15,0.31,0.15,0.31,0.14,0.23,0.38,0.14,0.38
9b15cdfc44,2019-2020,0.32,0.12,0.44,0.32,0.44,0.44,0.16,0.60,0.44,0.60
1d75b9fd4b,2019-2020,0.40,0.00,0.40,0.40,0.40,0.46,0.07,0.52,0.46,0.52
0f08f7c6a4,2019-2020,0.00,0.14,0.14,0.00,0.14,0.08,0.18,0.26,0.08,0.26
31a09f6442,2019-2020,0.00,0.12,0.12,0.00,0.12,0.04,0.03,0.06,0.04,0.06
d3f47991e5,2019-2020,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
afd2308ab1,2019-2020,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
c4ae8b9b4f,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
309857202c,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c008341c30,2019-2020,0.13,0.18,0.31,0.13,0.31,0.12,0.16,0.28,0.12,0.28
2ed26792e8,2019-2020,0.05,0.11,0.16,0.05,0.16,0.06,0.15,0.21,0.06,0.21
3ba42c2245,2019-2020,0.30,0.37,0.67,0.30,0.67,0.38,0.41,0.79,0.38,0.79
960ad30070,2019-2020,0.04,0.00,0.04,0.04,0.04,0.08,0.01,0.09,0.08,0.09
bb17c82901,2019-2020,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06
09e029c5c9,2019-2020,0.10,0.05,0.15,0.10,0.15,0.07,0.05,0.13,0.07,0.13
d6d5e5d38f,2019-2020,0.25,0.25,0.50,0.25,0.50,0.73,0.30,1.03,0.73,1.03
53b306436d,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
5ffff0c728,2019-2020,0.00,0.00,0.00,0.00,0.00,0.32,0.06,0.38,0.32,0.38
4a02be0e5c,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
e752250af5,2019-2020,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
7a78298f6e,2019-2020,0.07,0.21,0.28,0.07,0.28,0.02,0.13,0.15,0.02,0.15
9583b91abf,2019-2020,0.17,0.00,0.17,0.17,0.17,0.04,0.01,0.05,0.04,0.05
3e86dd83e1,2019-2020,0.00,0.13,0.13,0.00,0.13,0.04,0.17,0.21,0.04,0.21
ccdbe7e4aa,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.49
b8e6e72294,2019-2020,0.15,0.00,0.15,0.15,0.15,0.25,0.13,0.38,0.24,0.37
5b058f6d7d,2019-2020,0.00,0.04,0.04,0.00,0.04,0.02,0.02,0.04,0.02,0.04
b610a9d265,2019-2020,0.00,0.30,0.30,0.00,0.30,0.11,0.15,0.26,0.11,0.26
1e0a220a48,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
b6eca5f7ca,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.00,0.32
9070dfe2bc,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15
70fbefd475,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3c60620580,2019-2020,0.22,0.33,0.55,0.22,0.55,0.35,0.21,0.56,0.35,0.56
23f1928fff,2019-2020,0.18,0.22,0.40,0.09,0.31,0.27,0.18,0.45,0.17,0.35
eae80abb93,2019-2020,0.22,0.11,0.34,0.22,0.34,0.21,0.15,0.36,0.21,0.36
e5eef43b9a,2019-2020,0.33,0.00,0.33,0.33,0.33,0.39,0.09,0.48,0.39,0.48
34c2d72ac6,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03
6dedbc50a4,2019-2020,0.17,0.00,0.17,0.17,0.17,0.19,0.03,0.21,0.19,0.21
ea8d3c6f71,2019-2020,0.00,1.00,1.00,0.00,1.00,0.11,0.65,0.75,0.11,0.75
81e4a8b8ed,2019-2020,0.00,0.17,0.17,0.00,0.17,0.13,0.21,0.34,0.13,0.34
bd3ffad4c1,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65f146b7d5,2019-2020,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
a7b2bfb84a,2019-2020,0.30,0.50,0.80,0.30,0.80,0.43,0.47,0.90,0.43,0.90
63ff594620,2019-2020,0.12,0.00,0.12,0.12,0.12,0.03,0.01,0.04,0.03,0.04
e3335ecda2,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3a7e52b749,2019-2020,0.24,0.00,0.24,0.24,0.24,0.06,0.05,0.10,0.06,0.10
d69ff7138c,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
509eda6d7a,2019-2020,0.21,0.00,0.21,0.21,0.21,0.07,0.05,0.12,0.07,0.12
4df4c95614,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0822c8726a,2019-2020,0.71,0.08,0.79,0.71,0.79,0.41,0.14,0.55,0.41,0.55
bdd27eaedb,2019-2020,0.11,0.11,0.23,0.11,0.23,0.10,0.13,0.23,0.10,0.23
fbcd79424a,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.12,0.01,0.12
ba699f71dc,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d8adea60c5,2019-2020,1.43,0.00,1.43,1.43,1.43,0.94,0.25,1.19,0.94,1.19
de317387a4,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
62b43a38ef,2019-2020,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04
3c44a08c63,2019-2020,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.04
10b2637529,2019-2020,0.00,0.06,0.06,0.00,0.06,0.06,0.10,0.16,0.01,0.11
7fa4e99737,2019-2020,0.00,0.04,0.04,0.00,0.04,0.02,0.03,0.05,0.00,0.03
0b784b4bc7,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
efafdac20c,2019-2020,0.17,0.06,0.22,0.17,0.22,0.09,0.06,0.15,0.09,0.15
5fc49af87b,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27
aeb7bbe2bc,2019-2020,0.13,0.09,0.22,0.13,0.22,0.08,0.12,0.20,0.08,0.20
54e6bc0c52,2019-2020,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12
eca575bed1,2019-2020,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04
4ced3bfe67,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1c5d14f467,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6ec94eec2d,2019-2020,0.46,0.11,0.57,0.39,0.50,0.35,0.17,0.53,0.27,0.44
aa3ea821ae,2019-2020,0.08,0.04,0.13,0.08,0.13,0.12,0.07,0.19,0.12,0.19
eb5b198cee,2019-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1e8384a0b2,2019-2020,0.05,0.05,0.10,0.05,0.10,0.14,0.01,0.15,0.14,0.15
66278bdb23,2019-2020,0.23,0.08,0.31,0.23,0.31,0.05,0.06,0.11,0.05,0.11
6b86121160,2019-2020,0.36,0.12,0.48,0.36,0.48,0.23,0.17,0.39,0.23,0.39
